id,content,Task Id,label
6899,目前已有超過逾9000萬選民提前投票。圖為奧克拉荷馬州提前投票人潮。（美聯社）〔即時新聞／綜合報導〕美國總統大選即將在11月3日登場，而目前已有超過逾9000萬選民提前投票，約為2016年大選總數的65%，更已有14個州超越半數登記選民已投票。由於擔心投票日當天過於擁擠，以及害怕暴露在武漢肺炎（新型冠狀病毒病，COVID-19）的風險之中，大量美國選民已透過郵寄投票或親自前往投票所提早投票。據佛羅里達大學「美國選舉計畫」（UnitedStatesElectionsProject）統計，目前加州、德州提前投票選民人數皆已超過950萬，加州為976萬，德州為966萬，而佛州則為829萬，上述三州為此次提前投票人數的前三名。截自目前為止，德州和夏威夷州提前投票票數已超越2016年前整體投票數。《CNN》報導，目前已有35個州及華盛頓特區的提前投票數超越2016年前整體投票數的一半，其中包括不少搖擺州，包括德州、喬治亞州、北卡羅來納州、內華達州、佛州、亞利桑那州、科羅拉多州、威斯康辛州、緬因州、愛荷華州、密西根州、明尼蘇達州及內布拉斯加州。報導指出，目前共和黨在佛州、北卡羅來納州、內華達州、愛荷華州在內的幾個州之中，已經開始縮小與民主黨之間的差距。,36,positive
6900,〔記者李麗慎台北報導〕有關跨年晚會防疫，台北市政府觀光傳播局昨天表示，今年跨年晚會防疫，只要出現一例武漢肺炎本土個案，觀眾全戴口罩、飲食攤位取消為原則；達十五例則改線上轉播。觀傳局長劉奕霆說明，今年跨年活動防疫備案已定案，如果每週新增十五例本土個案時，前期實體活動取消，跨年晚會改線上轉播、不開放觀眾入場，屆時封路路段已大致底定，與北市府交通局微調後再公布。劉奕霆說，已向台北市長柯文哲報告防疫規劃，獲大致同意，後續隨疫情狀況調整。,36,negative
6901,〔記者陳忠榮台北報導〕中央流行疫情指揮中心公布，國內昨日新增一起境外移入武漢肺炎病例，個案為六十歲本國籍男性，今年二月至印度工作，十月廿八日返國，台灣累計至今，共有五百五十五人確診。指揮中心表示，個案於十月廿四日即出現呼吸困難、咳嗽、發燒等症狀，但未曾於印度當地就醫。日前入境時，主動通報有症狀，由機場安排採檢後送至醫院就醫，於十月三十日宣告確診，目前住院隔離治療中。指揮中心說，個案於搭機途中，均有適當防護，同班機前後二排乘客八人列為居家隔離對象；另比較罕見的是，外籍航空機組員十一人，因無著特別防護，一併被匡列為居家隔離對象。指揮中心統計，截至目前國內累計十萬一千多例武漢肺炎病毒相關通報，其中，有五百五十五例確診，分別為四百六十三例境外移入，五十五人得了本土病例，三十六例敦睦艦隊專案，以及一例感染源不明；另一例因檢體錯置已移除為空號。另統計確診個案中，有七人死亡、五百十五人解除隔離、三十三人住院隔離中。,36,negative
6902,〔記者陳忠榮台北報導〕台中、基隆相繼爆發接種流感疫苗後，疑似出現格林巴利症候群症狀，在個案與疫苗關係，猶未釐清之前，台灣感染症醫學會理事長黃立民昨日提出警告，國際已知有十九例武漢肺炎個案與格林巴利症候群有關，政府理應儘速採檢見真章。值此施打流感疫苗不良反應事件，在國內通報暴增之下，見是台中一名男子接種流感疫苗後，出現神經病變症狀，疑似「格林巴利症候群」（GBS），基隆昨也傳出婦人接種疫苗後，出現四肢突然發麻且有味覺喪失症狀，是否與流感疫苗關聯性有待釐清。黃立民昨日接受媒體聯訪時表示，歐洲早已發現武漢肺炎與格林巴利症候群有關，目前已知至少有十九例武漢肺炎確診個案，出現格林巴利症候群症狀，並在脊髓液中找到武漢肺炎病毒，顯示兩者同時出現「並不罕見」。黃立民說，格林巴利症候群危險因子很多元，各種細菌、病毒都有可能，其次才是疫苗，但根據目前研究，接種疫苗導致的格林巴利症候群，大多發生在接種後二到六週，反觀台灣出現的這兩例疫苗不良反應個案，距離接種疫苗都不到二週，尤其是基隆婦人又出現味覺異常，在秋冬到來之際，當然要懷疑是武漢肺炎，反正「查一下並不吃虧！」。中央流行疫情指揮中心專家諮詢小組召集人張上淳表示，味覺喪失不是專屬於武漢肺炎的症狀，且很多病毒都會造成格林巴利症候群，若指揮中心認為有需要，專家小組就會啟動討論。指揮中心發言人莊人祥補充表示，由於很多病毒感染，都可能造成味覺喪失，如無相關危險因子，不會特別採檢武漢肺炎，但醫院若有懷疑，可以自行決定是否採檢。,36,negative
6903,〔記者陳忠榮台北報導〕中央流行疫情指揮中心為提振因武漢肺炎停擺的經濟交流，研擬開放「經濟泡泡」，好讓具有特定身分入境民眾免隔離，衛福部長兼任指揮官陳時中昨日補充說明，基本上務須符合來台之必要性，以及動線分離等兩大要件才可行。指揮中心因應秋冬疫情發展，即將祭出緊縮專案。陳時中日前曾說，大方向是不放鬆非必要旅遊，甚至還會稍加嚴管，但與商務經貿、國際關係有關，則可以在嚴管下適度放鬆。陳時中也曾說過，如果商務活動有提交好的防疫計畫，當然可以考慮放寬檢疫條件，但不會對沒有提出特定對應計畫者，給予無條件開放，以免風險過大。至於是否會採類似「外交泡泡」、「經濟泡泡」等執行模式，指揮中心正朝這個方向研議中。,36,positive
6904,〔本報綜合報導〕因為出征世界盃，目前人在中國的桌球一姐鄭怡靜歷經隔離，前天終於「出關」練球，鄭怡靜昨天坦言，心情很興奮，但疫情也讓她不敢掉以輕心，常用酒精消毒雙手。桌球世界盃11月將在中國山東省威海開打，由女子世界盃打頭陣，11月8日至10日率先登場，男子世界盃則緊接在11月19日至22日舉行，台將鄭怡靜、陳思羽、林昀儒、莊智淵將分頭迎戰。因應武漢肺炎（2019冠狀病毒疾病，COVID-19）疫情，鄭怡靜這次參加世界盃，歷經待在上海的飯店隔離3天，再搭專車前往威海後繼續隔離，真正開始練球，已是8天後，無論是進行隔離或久未碰球桌，對於鄭怡靜而言都是第一次。終於能踏出隔離的房間到指定場館練球，儘管練習時間有限，一天2次，每次約2.5小時至3小時，鄭怡靜還是覺得很興奮，她說，進球場訓練的感覺還不錯，由於隔離期間仍保持體能訓練，手感並未受到太大影響。由於疫情尚未平息，鄭怡靜透露，這次球場都有隔開，不會跟其他國家的人接觸，她也特別注意，除了大會工作人員每天消毒3遍外，她也會不亂碰東西、常用酒精消毒雙手。,36,negative
6905,〔本報綜合報導〕隨著新加坡疫情趨緩，政府逐步放寬措施之際，身為4個孩子的新加坡媽媽王微評終於圓了長久以來的夢想，開了她人生第一家雪花冰店。在外貿協會協助下，一家主打「做給家人吃的冰」的台灣公司去年到新加坡參加連鎖加盟展。一直懷有開店夢想的王微評在活動上深受吸引，當年12月更親自到位於台南的總公司參訪，隨後決定成為代理商。今年2月，她再度前往台灣接受培訓。當時剛好是2019冠狀病毒疾病（COVID-19，俗稱武漢肺炎）疫情爆發初期，由於她先前曾出現咳嗽症狀，為了保險起見，抵達台灣後即先送醫接受檢測，結果為陰性，不過原本5天的培訓因此耽誤而縮減成3天，幾乎每天都是12個小時的密集訓練。經過好幾個月的籌備，新加坡第一家店終於從8月底開始試營運，今天正式開幕。46歲的王微評接受訪問時說，店內冰品真材實料，雪花冰用純果汁製成，不僅色彩繽紛，還有餅乾、棉花糖裝飾成可愛的熊造型。除了是一家親子冰店，也吸引很多年輕人嚐鮮、拍照打卡。回顧試營運期間的顧客反應，王微評回憶，曾有一家4口，每人都點了一碗草莓冰，由於每碗份量不少，原本擔心他們會吃不完，但沒想到，他們全都吃完了，令她印象十分深刻。過去擔任跨國公司主管的王微評表示，有了先前的工作經驗，開店對她來說其實不難，但受到疫情的影響，每一步都得小心謹慎；未來希望在5年內順利達成開5家店的目標。,36,negative
6906,基隆發生一起施打流感疫苗嚴重不良反應事件。中央流行疫情指揮中心莊人祥10月31日表示，該名50多歲婦15日接種流感疫苗之後，10月25日緊急送進急診室，陸續出現味覺喪失、局部麻痺及背部痠痛，目前在加護病房治療中。專家呼籲，該對新型冠狀病毒進行檢測，婦人的採檢結果昨晚出爐，為陰性，排除改染武漢肺炎。中央流行疫情指揮中心昨天下午舉行臨時記者會，發言人莊人祥在會上表示，這一件案例，醫院懷疑是「急性多發性神經炎」格林-巴利症候群（Guillain-Barresyndrome），「這個症候群過去解釋相當多，大部分研究指出流感疫苗跟此疾病沒有相關，只有1、2個研究顯示有微小相關」。指揮中心昨深夜表示，有關基隆接種疫苗後發生疑似格林巴利症候群（GBS）不良事件的病例，因發生味覺喪失而無法排除COVID-19感染，經採檢後核酸檢測結果為陰性，已排除感染COVID-19。（民視新聞網／綜合報導）,36,negative
6907,今晨最新愛琴海強震後艾爾段感謝各國祝福包括台灣英國確診突破百萬英相宣布一個月禁足令土耳其內政部長一家3人確診武漢肺炎美國武漢肺炎單日確診破10萬刷新全球紀錄每秒超過1人染疫美國10月30日創下24小時內新增逾10萬人確診2019冠狀病毒疾病空前紀錄，超越前一天單日新增的9萬1000起確診病例。最新數字代表美國現在每秒就有超過1人染疫。歐洲近來疫情再起，比利時總理德克魯宣布，自11月3日起至12月13日止，所有非必要商店需必停止營業、維持宵禁。英國確診人數突破百萬，首相強生宣布英格蘭地區將從11月5日開始實施禁足令，非必要商店將全數關閉，預計為期約1個月，預計12月2日解禁。（看完整報導）史恩康納萊90歲過世曾演第一代007情報員老牌影星史恩康納萊已經過世，享耆壽90歲。這位生於蘇格蘭的老牌演員小時家境清寒，年輕時曾送過牛奶、當過卡車司機，甚至曾做過棺木表面拋光的工作，32歲開始藉著007情報員詹姆士龐德的系列電影一砲而紅，但許多人認為他年紀越大，越是性格帥氣。他在1988年以「鐵面無私」獲頒奧斯卡最佳男配角獎，當時他已58歲，隔年，他獲「時人雜誌」評選為當年度最性感的男人，10年之後更為評為「世紀最性感男人」。（看完整報導）台灣同志遊行湧13萬人異性戀家庭、在台外國人助陣第18屆台灣同志遊行10月31日登場，主辦單位表示，雖然受疫情影響，但仍有13萬人共襄盛舉，成為2020年北半球最大的同志遊行。這項遊行活動也有異性戀家庭參加，藉機教導孩子多元性別的存在。雖然基於疫情因素，少了許多海外人士，但仍有不少在台外國人特別現身力挺。（看完整報導）獨家／長榮女大生遇害母親憶愛女點滴：她深信世界單純美好長榮大學外籍女大生命案，梁姓嫌犯10月31日承認性侵殺人。馬來西亞籍鍾姓被害人的父母10月30日從居住地飛到吉隆坡，準備11月1日轉機前往台灣處理女兒後事。鍾姓女學生的母親談起女兒的單純和善良，盡是不捨和思念。女學生父親表示，希望凶嫌受到台灣最重的刑罰，以避免其他女孩在未來有類似的遭遇。（看完整報導）進口冷凍豬肉包裝驗出武漢肺炎病毒已流入中國山東市面中國山東近期在一批從巴西進口的冷凍豬肉外包裝上驗出COVID-19核酸陽性。這批肉品最早自9月下旬便已流入市面。包括安丘市、威海市文登區10月31日均發布通報，要求曾到流通市面的民眾主動報備。（看完整報導）總統召開國安高層會議鞏固台美關係維護台海和平總統蔡英文10月31日召開國安高層會議，針對持續深化台美關係做出裁示，她表示，台美關係是外交工作的重中之重，無論選舉結果為何，持續深化與美國共和黨及民主黨關係，爭取美國跨黨派持續對民主台灣的一致支持，就是推動台美關係發展的首要目標。（看完整報導）外交部：向民主黨道歉非事實對美交往秉持兩黨平衡美國總統大選11月3日舉行。美國媒體指稱台灣政府在對美國事務上疑似偏重共和黨，外交部31日說，台灣對美國一向採取兩黨平衡交往原則，未來也將繼續秉持，以深化台美夥伴關係。（看完整報導）女子打疫苗9天後手腳麻進加護指揮中心：須檢測釐清基隆一名50多歲李姓女子接種流感疫苗9天後突然四肢發麻，且病情急轉直下，疑似是「格林巴利症候群」，目前插管住進加護病房。醫師提出警告，國際已知有19例武漢肺炎個案與格林巴利症候群有關，應儘速採檢。疫情指揮中心發言人莊人祥10月31日晚間表示，目前該個案核酸檢測結果為陰性，排除感染武漢肺炎。至於發病是否接種疫苗所引起，需進行各種檢測才能釐清。（看完整報導）涉偽造韓特醜聞疑雲黎智英助理致歉稱將請辭美國國家廣播公司10月30日報導，蘋果日報涉及偽造民主黨總統候選人拜登之子韓特的爆料文件。香港壹傳媒集團執行主席黎智英表示不知情，但坦言助理參與此事。這名助理昨晚道歉，並說將會請辭。（看完整報導）藍月亮不是藍色10月2次月圓成2020年最小滿月10月31日晚間是這個月的第2次滿月，這種天文現象稱為「藍月」，10時49分可見「今年最小滿月」，還有「天王星衝」可觀察。台北市立天文科學教育館表示，「藍月」不是特別的天文現象，僅是曆法上的巧合，月亮也不會變成藍色。（看完整報導）上午8點同步發送電子報！快來訂閱「早安世界」給你最精華的新聞摘要。若有任何建議請來信告訴我們，想獲得更多最新資訊快來和中央社做朋友。歡迎訂閱中央社國際新聞電子報，每週三、日發報，掌握世界脈動。,36,negative
6908,中國武漢肺炎,36,negative
6909,（中央社台北1日電）美國大選進入倒數計時階段，當地2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情加劇，30日創下24小時內新增診逾10萬人的空前紀錄。數據顯示，美國現在每秒就有超過1人染疫。根據美國約翰霍普金斯大學（JohnsHopkinsUniversity）追蹤網站，截至台灣時間11月1日上午7時，全球至少119萬3070人死於2019冠狀病毒疾病，累計至少4591萬6151例確診。以下為全球各地過去24小時的疫情與相關發展：※亞洲●台灣指揮中心10月31日宣布新增1例來自印度的武漢肺炎境外移入病例，是本國籍60多歲男性，個案搭機時雖有適當防護，但11名外籍航空機組員均無特別防護，均列居家隔離對象。指揮中心統計，目前累計555例確診，分別為463例境外移入，55例本土病例，36例敦睦艦隊及1例不明。確診個案中7人死亡、515人解除隔離、33人住院隔離。●香港香港衛生防護中心10月31日公布，截至凌晨0時，香港新增3例確診個案，全部來自境外輸入。至目前為止，香港確診個案累計5323例。●中國中國山東近期在一批巴西進口冷凍豬肉外包裝上驗出COVID-19核酸陽性。這批肉品最早自9月下旬便已流入市面。包括安丘市、威海市文登區10月31日均發布通報，要求曾到流通市面的民眾主動報備。根據中國國家衛生健康委員會官方網站數據，截至10月30日24時，中國現有確診病例355例，累計死亡病例4634例，累計報告確診病例8萬5973例。●日本受疫情影響，日本政府為防疫實施邊境管制，不過世界頂尖樂團之一、奧地利維也納愛樂管弦樂團獲特別通融入境，預定11月到日本舉行公演。日本放送協會（NHK）10月31日報導，邀請維也納愛樂管弦樂團演出的日本三得利音樂廳宣布，維也納愛樂管弦樂團11月5至14日將在日本的北九州、大阪、川崎、東京舉行公演。根據NHK自行統計的數據，截至10月31日深夜23時59分，日本全境加上鑽石公主號郵輪共有10萬2166例確診病例；死亡病例部分，日本全境加上鑽石公主號共有1783例。●韓國韓國中央防疫對策本部通報，截至10月31日凌晨零時，確診感染新增127例，其中本土病例96例，累計病例達2萬6511例。韓聯社報導，韓國單日確診數連續4天破百例，在保持社交距離等防疫措施鬆綁下，群聚感染案例攀升。●菲律賓菲律賓衛生部10月31日通報，境內新增1803起確診病例及36起死亡病例，全國累計38萬729例確診、7221人染疫喪生。菲律賓是東南亞確診及死亡總數次高的國家，僅次於印尼。●馬來西亞馬來西亞衛生部今天通報，境內新增659起確診病例，確診總數來到3萬1548例。大馬10月31日沒有通報死亡病例，全國病逝總數仍維持249人。●印尼印尼衛生部網站10月31日公布，境內新增3143起確診病例，使得累計確診總數增至41萬88例。印尼還通報新增87起死亡病例，全國累計1萬3869人病歿。印尼目前是東南亞地區確診及死亡總數最高的國家。●新加坡受到網路購物趨勢及疫情衝擊，擁有超過160年歷史的新加坡本地百貨公司羅敏申（Robinsons）無預警宣布將結束營業，令不少人大感震驚。消息一出，許多民眾紛紛趕在最後一刻前往購物。新加坡迄今總確診病例達5萬8015例。●土耳其土耳其總統艾爾段（RecepTayyipErdogan）的發言人卡林（IbrahimKalin）、內政部長索魯（SuleymanSoylu）確診武漢肺炎。兩人與總統的工作關係十分密切。艾爾段依舊行程滿檔，健康狀況沒有出現異常跡象。衛生部10月31日晚間公布武漢肺炎疫情通報顯示，過去24小時新增2213名確診「病患」、75人死亡，累計「病患」數為37萬5367例、1萬252例病故。※歐洲●英國首相強生（BorisJohnson）10月31日宣布英格蘭將從11月5日開始實施禁足令，直到12月2日解禁。從11月5日凌晨零時起，除非出門上學、無法在家工作者出門工作（如建築工人）、運動、就醫、上超市購買食物與必要物品，照料他人等目的外，民眾應該盡可能待在家中。所有酒吧、餐廳必須關閉，僅有外帶。民眾僅能與不同家戶的民眾在室外見面，且一次僅限一人。英國衛生部10月31宣布，境內過去24小時新增2萬1915人染疫，累計確診攀升至101萬1660例，突破100萬大關；新增326人於確診感染28天內不治，累計病故增至4萬6555人，居歐洲國家之冠。●義大利義大利衛生部10月31表示，境內過去24小時新增3萬1758人確診感染2019冠狀病毒疾病，創下疫情爆發以來新高紀錄。義大利衛生部指出，境內累計確診攀升至67萬9430例。新增297人死於新型冠狀病毒相關疾病，較昨天的199人病故增加，累計染疫不治增至3萬8618人，在歐洲排名第2高，僅次於英國。●法國法國衛生部10月31日表示，過去24小時新增224人染疫不治，累計病故增至3萬6788人。此外，新增3萬5641人確診感染，累計確診攀升至136萬7625例，排名全球第5高，僅次於美國、印度、巴西和俄羅斯。●德國德國衛生當局10月31日公布，境內24小時內新增1萬9059人確診，累計51萬8753人染疫。隸屬德國聯邦衛生部、負責疾病控制及預防工作的羅伯特‧科赫研究所（RKI）數據顯示，新增103人染疫病故，染疫身亡人數達1萬452人。●波蘭波蘭10月31日通報，新增2萬1897起確診病例，創下單日新高。路透社報導，人口3800萬的波蘭迄今總確診病例達36萬2731例，死亡總數達5631例。波蘭衛生部通報，截至10月31日，境內染疫患者占1萬6144張床位、用1305個呼吸器；相較於前一天的1萬5444張床位、1254個呼吸器。波蘭憲法法庭上週做出幾乎完全禁止墮胎的裁決，引發國內大規模，但大致上和平的抗議行動。●俄羅斯俄羅斯10月31日新增1萬8140人感染，其中4952例病例集中在首都莫斯科。確診數累計為161萬8116人。衛生當局同時通報過去24小時新增334人身亡，總病故數為2萬7990人。●烏克蘭烏克蘭國家安全委員會10月31日表示，過去24小時新增8752人確診創下紀錄，高於前一天的8312人感染。累計確診人數達38萬7481人。●捷克捷克衛生部數據10月31日顯示，新增1萬3605人染疫、216人病故。總人口數1070萬的捷克，累計32萬3673人染疫與3078人病故。※美洲●美國美國30日創下24小時內新增逾10萬人確診的空前紀錄，超越前一天單日新增的9萬1000起確診病例。美國30日新增10萬233人染疫，打破疫情爆發以來的世界紀錄，也超越印度9月創下的單日新增9萬7894起確診病例。過去兩天通報的單日新增感染人數顯示，美國現在每秒就有超過1人染疫。距離11月3日美國大選倒數階段，疫情爆發迄今已奪走近23萬名美國人生命，勢必影響選情。●巴西巴西衛生部10月31日通報，境內確診病例過去24小時新增1萬8947例，確診病例累計達550多萬例，是全球疫情第3嚴重的國家，僅次於美國和印度。南美洲第一大經濟巴西迄今有15萬9884人染疫病故，病故總數為全球第2高，僅次於美國。（編輯：劉淑琴/核稿：蔡佳敏）1091101,36,negative
6910,國際中心／許珮絨報導俄羅斯西南部車里雅賓斯克（Chelyabinsk）一所醫院在當地時間10月31日發生嚴重爆炸事故，造成氧氣供應被切斷、其中兩名武漢肺炎（COVID-19、新冠肺炎）重症患者不幸死亡；據了解，當時院內共收治了158名病患，其中約75人為武漢肺炎確診，院方已陸續安排轉送至其他醫院，至於詳細起火原因仍有待警方調查釐清。綜合《獨立報》、《西伯利亞時報》等外媒報導，南烏拉大學附設醫院（SouthUralStateUniversity）昨日下午發生爆炸，地點位於診療中心內一處存放氧氣鋼瓶的區域；從民眾錄下的畫面可見火勢相當猛烈，火花不斷從門縫竄出，且伴隨著大量濃密黑煙直衝天際，而爆炸威力大到附近住戶都能感受到強烈震波。有關單位接獲通報後，隨即出動10組消防車及消防人員前往灌救，另現場也有至少16輛救護車在協助進行疏散及轉院作業。車里雅賓斯克代表指出，院內158名病患中有3人在使用人工肺（artificiallungventilation），已被陸續載至其他醫院繼續治療；州長特斯勒（AlexeyTeksler）也宣布該地區進入緊急狀態。消防局表示，這起事故沒有造成任何人員傷亡；不過當地檢察官洛平（VitalyLopin）指出，其中有兩名重症武漢肺炎確診者在爆炸發生後被切斷氧氣供應，導致死亡，目前正在調查這項決策背後是否有人為疏失。▲影片來自YouTube／Ruptly，若遭移除請見諒。,36,negative
6911,（中央社記者楊明珠東京31日專電）每逢萬聖節，東京澀谷常常會有特殊嚇人裝扮者聚集，這種「群魔亂舞」的景象今年受武漢肺炎疫情影響改善許多，澀谷街頭幾乎沒見到有特殊裝扮的人潮湧至。日本民眾這幾年來過萬聖節的氣氛相當濃厚，但今年受到2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情影響，許多地方自治體呼籲民眾萬聖節盡量「自肅」（自我克制），在家裡過這節日。往年萬聖節，被喻為「全世界最熱鬧的十字路口」的東京澀谷車站前會出現「群魔亂舞」的景象，許多「角色扮演」的人湧至此地狂歡。今天萬聖節，澀谷車站前依舊人潮多，車水馬龍，但很少看到有特殊裝扮者。澀谷區長長谷部健日前呼籲民眾，可用手機下載軟體參與「虛擬空間澀谷」，在家過萬聖節，以避免群聚感染。澀谷車站前十字路口附近的大型電子螢幕今天不時播放知名人士呼籲「今年萬聖節，請以虛擬方式度過」影片。為了防止有人藉著節慶做出脫序行為，這兩天澀谷車站前可看到大批警察機動隊員在維持秩序。此外，澀谷車前周邊的店家有的貼出大字報，用日文與英文寫著「禁止做裝扮、戴面具、臉部彩繪、持危險物品或酒類者入店內」。澀谷中心商店街振興會的理事長小野壽幸接受日媒採訪時表示，今天澀谷的人潮比往年少8成，有很多年輕人沒做特殊裝扮，這些年輕人能自我克制，是展現了日本人的優點，讓他心存感激。他還說，或許明年以後在澀谷鬧事的人會被認為很難看。近年來，日本民眾過萬聖節常發生有人酒後鬧事的情況，澀谷區去年施行萬聖節期間禁止民眾在路上喝酒的條例，但去年萬聖節還是有約10人因為違反東京都制訂的條例，遭到警方逮捕。（編輯：高照芬）1091031,36,positive
6912,萬聖節重防疫東京澀谷未現群魔亂舞景象（中央社記者楊明珠東京31日專電）每逢萬聖節，東京澀谷常常會有特殊嚇人裝扮者聚集，這種「群魔亂舞」的景象今年受武漢肺炎疫情影響改善許多，澀谷街頭幾乎沒見到有特殊裝扮的人潮湧至。日本民眾這幾年來過萬聖節的氣氛相當濃厚，但今年受到2019冠狀病毒疾病（COVID-19，武漢肺炎）疫情影響，許多地方自治體呼籲民眾萬聖節盡量「自肅」（自我克制），在家裡過這節日。往年萬聖節，被喻為「全世界最熱鬧的十字路口」的東京澀谷車站前會出現「群魔亂舞」的景象，許多「角色扮演」的人湧至此地狂歡。今天萬聖節，澀谷車站前依舊人潮多，車水馬龍，但很少看到有特殊裝扮者。澀谷區長長谷部健日前呼籲民眾，可用手機下載軟體參與「虛擬空間澀谷」，在家過萬聖節，以避免群聚感染。澀谷車站前十字路口附近的大型電子螢幕今天不時播放知名人士呼籲「今年萬聖節，請以虛擬方式度過」影片。為了防止有人藉著節慶做出脫序行為，這兩天澀谷車站前可看到大批警察機動隊員在維持秩序。此外，澀谷車前周邊的店家有的貼出大字報，用日文與英文寫著「禁止做裝扮、戴面具、臉部彩繪、持危險物品或酒類者入店內」。澀谷中心商店街振興會的理事長小野壽幸接受日媒採訪時表示，今天澀谷的人潮比往年少8成，有很多年輕人沒做特殊裝扮，這些年輕人能自我克制，是展現了日本人的優點，讓他心存感激。他還說，或許明年以後在澀谷鬧事的人會被認為很難看。近年來，日本民眾過萬聖節常發生有人酒後鬧事的情況，澀谷區去年施行萬聖節期間禁止民眾在路上喝酒的條例，但去年萬聖節還是有約10人因為違反東京都制訂的條例，遭到警方逮捕。（編輯：高照芬）1091031,36,positive
